geo_accession,title,source_name_ch1,description,platform_id,organism_ch1,tissue,channel_count,characteristics_ch2,contact_address,contact_city,contact_country,contact_department,contact_email,contact_institute,contact_laboratory,contact_name,contact_state,contact_zip/postal_code,data_processing,data_row_count,extract_protocol_ch1,extract_protocol_ch2,hyb_protocol,label_ch1,label_ch2,label_protocol_ch1,label_protocol_ch2,last_update_date,molecule_ch1,molecule_ch2,organism_ch2,scan_protocol,source_name_ch2,status,submission_date,supplementary_file,taxid_ch1,taxid_ch2,type
GSM1304256,Ov_Tumor_Ref_Mix  vs. 318,106 pooled ovarian samples,ovarian serous tumor sample,GPL6480,Homo sapiens,ovarian,2,,2825 Santa Monica Blvd. Suite 200,Santa Monica,USA,Medicine,jdering@mednet.ucla.edu,UCLA School of Medicine,Translational Oncology Research,"Judy,,Dering",CA,90404,"Agilent Feature Extraced data was imported into Rosetta Resolver version 7.1.1  (Rosetta Inpharmatics LLC, Cambridge, MA). Multiple probes with the same sequence code were combined into a single value using the Rosetta Resolver error-weighted averaging method for combining repeated measures.",41000,,Total RNA extracted using Qiagen RNeasy Kit following manufacturer's protocol.,825 ng each of labeled reference mix (cy3 label) and individual sample (cy5 label) were applied to Whole Human Genome 4X44 microarrays (Agilent G4112F) using the In Situ Hybridization Kit Plus (Agilent) protocol,Cy3,Cy5,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,Jan 07 2015,total RNA,total RNA,Homo sapiens,Slides were read on an Agilent G2505B scanner.  All  experiments were scanned with extended dynamic range enabled.,ovarian tumor 318,Public on Jan 07 2015,Jan 09 2014,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1304nnn/GSM1304256/suppl/GSM1304256_B02_251485056509_S02_GE2-v5_95_Feb07_2_Off_1_4.txt.gz,9606,9606,RNA
GSM1304257,Ov_Tumor_Ref_Mix  vs. 323,106 pooled ovarian samples,ovarian serous tumor sample,GPL6480,Homo sapiens,ovarian,2,,2825 Santa Monica Blvd. Suite 200,Santa Monica,USA,Medicine,jdering@mednet.ucla.edu,UCLA School of Medicine,Translational Oncology Research,"Judy,,Dering",CA,90404,"Agilent Feature Extraced data was imported into Rosetta Resolver version 7.1.1  (Rosetta Inpharmatics LLC, Cambridge, MA). Multiple probes with the same sequence code were combined into a single value using the Rosetta Resolver error-weighted averaging method for combining repeated measures.",41000,,Total RNA extracted using Qiagen RNeasy Kit following manufacturer's protocol.,825 ng each of labeled reference mix (cy3 label) and individual sample (cy5 label) were applied to Whole Human Genome 4X44 microarrays (Agilent G4112F) using the In Situ Hybridization Kit Plus (Agilent) protocol,Cy3,Cy5,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,Jan 07 2015,total RNA,total RNA,Homo sapiens,Slides were read on an Agilent G2505B scanner.  All  experiments were scanned with extended dynamic range enabled.,ovarian tumor 323,Public on Jan 07 2015,Jan 09 2014,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1304nnn/GSM1304257/suppl/GSM1304257_B02_251485056523_S01_GE2-v5_95_Feb07_2_Off_1_3.txt.gz,9606,9606,RNA
GSM1304258,Ov_Tumor_Ref_Mix  vs. 332,106 pooled ovarian samples,ovarian serous tumor sample,GPL6480,Homo sapiens,ovarian,2,,2825 Santa Monica Blvd. Suite 200,Santa Monica,USA,Medicine,jdering@mednet.ucla.edu,UCLA School of Medicine,Translational Oncology Research,"Judy,,Dering",CA,90404,"Agilent Feature Extraced data was imported into Rosetta Resolver version 7.1.1  (Rosetta Inpharmatics LLC, Cambridge, MA). Multiple probes with the same sequence code were combined into a single value using the Rosetta Resolver error-weighted averaging method for combining repeated measures.",41000,,Total RNA extracted using Qiagen RNeasy Kit following manufacturer's protocol.,825 ng each of labeled reference mix (cy3 label) and individual sample (cy5 label) were applied to Whole Human Genome 4X44 microarrays (Agilent G4112F) using the In Situ Hybridization Kit Plus (Agilent) protocol,Cy3,Cy5,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,Jan 07 2015,total RNA,total RNA,Homo sapiens,Slides were read on an Agilent G2505B scanner.  All  experiments were scanned with extended dynamic range enabled.,ovarian tumor 332,Public on Jan 07 2015,Jan 09 2014,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1304nnn/GSM1304258/suppl/GSM1304258_B02_251485056523_S01_GE2-v5_95_Feb07_2_Off_1_4.txt.gz,9606,9606,RNA
GSM1304259,Ov_Tumor_Ref_Mix  vs. 335,106 pooled ovarian samples,ovarian serous tumor sample,GPL6480,Homo sapiens,ovarian,2,,2825 Santa Monica Blvd. Suite 200,Santa Monica,USA,Medicine,jdering@mednet.ucla.edu,UCLA School of Medicine,Translational Oncology Research,"Judy,,Dering",CA,90404,"Agilent Feature Extraced data was imported into Rosetta Resolver version 7.1.1  (Rosetta Inpharmatics LLC, Cambridge, MA). Multiple probes with the same sequence code were combined into a single value using the Rosetta Resolver error-weighted averaging method for combining repeated measures.",41000,,Total RNA extracted using Qiagen RNeasy Kit following manufacturer's protocol.,825 ng each of labeled reference mix (cy3 label) and individual sample (cy5 label) were applied to Whole Human Genome 4X44 microarrays (Agilent G4112F) using the In Situ Hybridization Kit Plus (Agilent) protocol,Cy3,Cy5,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,Jan 07 2015,total RNA,total RNA,Homo sapiens,Slides were read on an Agilent G2505B scanner.  All  experiments were scanned with extended dynamic range enabled.,ovarian tumor 335,Public on Jan 07 2015,Jan 09 2014,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1304nnn/GSM1304259/suppl/GSM1304259_B02_251485056513_S01_GE2-v5_95_Feb07_2_Off_1_4.txt.gz,9606,9606,RNA
GSM1304260,Ov_Tumor_Ref_Mix  vs. 336,106 pooled ovarian samples,ovarian serous tumor sample,GPL6480,Homo sapiens,ovarian,2,,2825 Santa Monica Blvd. Suite 200,Santa Monica,USA,Medicine,jdering@mednet.ucla.edu,UCLA School of Medicine,Translational Oncology Research,"Judy,,Dering",CA,90404,"Agilent Feature Extraced data was imported into Rosetta Resolver version 7.1.1  (Rosetta Inpharmatics LLC, Cambridge, MA). Multiple probes with the same sequence code were combined into a single value using the Rosetta Resolver error-weighted averaging method for combining repeated measures.",41000,,Total RNA extracted using Qiagen RNeasy Kit following manufacturer's protocol.,825 ng each of labeled reference mix (cy3 label) and individual sample (cy5 label) were applied to Whole Human Genome 4X44 microarrays (Agilent G4112F) using the In Situ Hybridization Kit Plus (Agilent) protocol,Cy3,Cy5,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,Jan 07 2015,total RNA,total RNA,Homo sapiens,Slides were read on an Agilent G2505B scanner.  All  experiments were scanned with extended dynamic range enabled.,ovarian tumor 336,Public on Jan 07 2015,Jan 09 2014,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1304nnn/GSM1304260/suppl/GSM1304260_B02_251485056513_S01_GE2-v5_95_Feb07_2_Off_1_3.txt.gz,9606,9606,RNA
GSM1304261,Ov_Tumor_Ref_Mix  vs. 337,106 pooled ovarian samples,ovarian serous tumor sample,GPL6480,Homo sapiens,ovarian,2,tcga_sampleid: TCGA-25-1878-01A-01,2825 Santa Monica Blvd. Suite 200,Santa Monica,USA,Medicine,jdering@mednet.ucla.edu,UCLA School of Medicine,Translational Oncology Research,"Judy,,Dering",CA,90404,"Agilent Feature Extraced data was imported into Rosetta Resolver version 7.1.1  (Rosetta Inpharmatics LLC, Cambridge, MA). Multiple probes with the same sequence code were combined into a single value using the Rosetta Resolver error-weighted averaging method for combining repeated measures.",41000,,Total RNA extracted using Qiagen RNeasy Kit following manufacturer's protocol.,825 ng each of labeled reference mix (cy3 label) and individual sample (cy5 label) were applied to Whole Human Genome 4X44 microarrays (Agilent G4112F) using the In Situ Hybridization Kit Plus (Agilent) protocol,Cy3,Cy5,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,Jan 07 2015,total RNA,total RNA,Homo sapiens,Slides were read on an Agilent G2505B scanner.  All  experiments were scanned with extended dynamic range enabled.,ovarian tumor 337,Public on Jan 07 2015,Jan 09 2014,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1304nnn/GSM1304261/suppl/GSM1304261_B02_251485056522_S01_GE2-v5_95_Feb07_2_Off_1_2.txt.gz,9606,9606,RNA
GSM1304262,Ov_Tumor_Ref_Mix  vs. 339,106 pooled ovarian samples,ovarian serous tumor sample,GPL6480,Homo sapiens,ovarian,2,,2825 Santa Monica Blvd. Suite 200,Santa Monica,USA,Medicine,jdering@mednet.ucla.edu,UCLA School of Medicine,Translational Oncology Research,"Judy,,Dering",CA,90404,"Agilent Feature Extraced data was imported into Rosetta Resolver version 7.1.1  (Rosetta Inpharmatics LLC, Cambridge, MA). Multiple probes with the same sequence code were combined into a single value using the Rosetta Resolver error-weighted averaging method for combining repeated measures.",41000,,Total RNA extracted using Qiagen RNeasy Kit following manufacturer's protocol.,825 ng each of labeled reference mix (cy3 label) and individual sample (cy5 label) were applied to Whole Human Genome 4X44 microarrays (Agilent G4112F) using the In Situ Hybridization Kit Plus (Agilent) protocol,Cy3,Cy5,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,Jan 07 2015,total RNA,total RNA,Homo sapiens,Slides were read on an Agilent G2505B scanner.  All  experiments were scanned with extended dynamic range enabled.,ovarian tumor 339,Public on Jan 07 2015,Jan 09 2014,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1304nnn/GSM1304262/suppl/GSM1304262_B02_251485056521_S01_GE2-v5_95_Feb07_2_Off_1_4.txt.gz,9606,9606,RNA
GSM1304263,Ov_Tumor_Ref_Mix  vs. 342,106 pooled ovarian samples,ovarian serous tumor sample,GPL6480,Homo sapiens,ovarian,2,,2825 Santa Monica Blvd. Suite 200,Santa Monica,USA,Medicine,jdering@mednet.ucla.edu,UCLA School of Medicine,Translational Oncology Research,"Judy,,Dering",CA,90404,"Agilent Feature Extraced data was imported into Rosetta Resolver version 7.1.1  (Rosetta Inpharmatics LLC, Cambridge, MA). Multiple probes with the same sequence code were combined into a single value using the Rosetta Resolver error-weighted averaging method for combining repeated measures.",41000,,Total RNA extracted using Qiagen RNeasy Kit following manufacturer's protocol.,825 ng each of labeled reference mix (cy3 label) and individual sample (cy5 label) were applied to Whole Human Genome 4X44 microarrays (Agilent G4112F) using the In Situ Hybridization Kit Plus (Agilent) protocol,Cy3,Cy5,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,Jan 07 2015,total RNA,total RNA,Homo sapiens,Slides were read on an Agilent G2505B scanner.  All  experiments were scanned with extended dynamic range enabled.,ovarian tumor 342,Public on Jan 07 2015,Jan 09 2014,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1304nnn/GSM1304263/suppl/GSM1304263_B02_251485056521_S01_GE2-v5_95_Feb07_2_Off_1_1.txt.gz,9606,9606,RNA
GSM1304264,Ov_Tumor_Ref_Mix  vs. 352,106 pooled ovarian samples,ovarian serous tumor sample,GPL6480,Homo sapiens,ovarian,2,,2825 Santa Monica Blvd. Suite 200,Santa Monica,USA,Medicine,jdering@mednet.ucla.edu,UCLA School of Medicine,Translational Oncology Research,"Judy,,Dering",CA,90404,"Agilent Feature Extraced data was imported into Rosetta Resolver version 7.1.1  (Rosetta Inpharmatics LLC, Cambridge, MA). Multiple probes with the same sequence code were combined into a single value using the Rosetta Resolver error-weighted averaging method for combining repeated measures.",41000,,Total RNA extracted using Qiagen RNeasy Kit following manufacturer's protocol.,825 ng each of labeled reference mix (cy3 label) and individual sample (cy5 label) were applied to Whole Human Genome 4X44 microarrays (Agilent G4112F) using the In Situ Hybridization Kit Plus (Agilent) protocol,Cy3,Cy5,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,Jan 07 2015,total RNA,total RNA,Homo sapiens,Slides were read on an Agilent G2505B scanner.  All  experiments were scanned with extended dynamic range enabled.,ovarian tumor 352,Public on Jan 07 2015,Jan 09 2014,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1304nnn/GSM1304264/suppl/GSM1304264_B02_251485056512_S01_GE2-v5_95_Feb07_2_Off_1_4.txt.gz,9606,9606,RNA
GSM1304265,Ov_Tumor_Ref_Mix  vs. 354,106 pooled ovarian samples,ovarian serous tumor sample,GPL6480,Homo sapiens,ovarian,2,,2825 Santa Monica Blvd. Suite 200,Santa Monica,USA,Medicine,jdering@mednet.ucla.edu,UCLA School of Medicine,Translational Oncology Research,"Judy,,Dering",CA,90404,"Agilent Feature Extraced data was imported into Rosetta Resolver version 7.1.1  (Rosetta Inpharmatics LLC, Cambridge, MA). Multiple probes with the same sequence code were combined into a single value using the Rosetta Resolver error-weighted averaging method for combining repeated measures.",41000,,Total RNA extracted using Qiagen RNeasy Kit following manufacturer's protocol.,825 ng each of labeled reference mix (cy3 label) and individual sample (cy5 label) were applied to Whole Human Genome 4X44 microarrays (Agilent G4112F) using the In Situ Hybridization Kit Plus (Agilent) protocol,Cy3,Cy5,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,Jan 07 2015,total RNA,total RNA,Homo sapiens,Slides were read on an Agilent G2505B scanner.  All  experiments were scanned with extended dynamic range enabled.,ovarian tumor 354,Public on Jan 07 2015,Jan 09 2014,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1304nnn/GSM1304265/suppl/GSM1304265_B02_251485056522_S01_GE2-v5_95_Feb07_2_Off_1_1.txt.gz,9606,9606,RNA
GSM1304266,Ov_Tumor_Ref_Mix  vs. 356,106 pooled ovarian samples,ovarian serous tumor sample,GPL6480,Homo sapiens,ovarian,2,,2825 Santa Monica Blvd. Suite 200,Santa Monica,USA,Medicine,jdering@mednet.ucla.edu,UCLA School of Medicine,Translational Oncology Research,"Judy,,Dering",CA,90404,"Agilent Feature Extraced data was imported into Rosetta Resolver version 7.1.1  (Rosetta Inpharmatics LLC, Cambridge, MA). Multiple probes with the same sequence code were combined into a single value using the Rosetta Resolver error-weighted averaging method for combining repeated measures.",41000,,Total RNA extracted using Qiagen RNeasy Kit following manufacturer's protocol.,825 ng each of labeled reference mix (cy3 label) and individual sample (cy5 label) were applied to Whole Human Genome 4X44 microarrays (Agilent G4112F) using the In Situ Hybridization Kit Plus (Agilent) protocol,Cy3,Cy5,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,Jan 07 2015,total RNA,total RNA,Homo sapiens,Slides were read on an Agilent G2505B scanner.  All  experiments were scanned with extended dynamic range enabled.,ovarian tumor 356,Public on Jan 07 2015,Jan 09 2014,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1304nnn/GSM1304266/suppl/GSM1304266_B02_251485056105_S01_GE2-v5_95_Feb07_2_Off_1_3.txt.gz,9606,9606,RNA
GSM1304267,Ov_Tumor_Ref_Mix  vs. 357,106 pooled ovarian samples,ovarian serous tumor sample,GPL6480,Homo sapiens,ovarian,2,,2825 Santa Monica Blvd. Suite 200,Santa Monica,USA,Medicine,jdering@mednet.ucla.edu,UCLA School of Medicine,Translational Oncology Research,"Judy,,Dering",CA,90404,"Agilent Feature Extraced data was imported into Rosetta Resolver version 7.1.1  (Rosetta Inpharmatics LLC, Cambridge, MA). Multiple probes with the same sequence code were combined into a single value using the Rosetta Resolver error-weighted averaging method for combining repeated measures.",41000,,Total RNA extracted using Qiagen RNeasy Kit following manufacturer's protocol.,825 ng each of labeled reference mix (cy3 label) and individual sample (cy5 label) were applied to Whole Human Genome 4X44 microarrays (Agilent G4112F) using the In Situ Hybridization Kit Plus (Agilent) protocol,Cy3,Cy5,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,Jan 07 2015,total RNA,total RNA,Homo sapiens,Slides were read on an Agilent G2505B scanner.  All  experiments were scanned with extended dynamic range enabled.,ovarian tumor 357,Public on Jan 07 2015,Jan 09 2014,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1304nnn/GSM1304267/suppl/GSM1304267_B02_251485056105_S01_GE2-v5_95_Feb07_2_Off_1_4.txt.gz,9606,9606,RNA
GSM1304268,Ov_Tumor_Ref_Mix  vs. 373,106 pooled ovarian samples,ovarian serous tumor sample,GPL6480,Homo sapiens,ovarian,2,,2825 Santa Monica Blvd. Suite 200,Santa Monica,USA,Medicine,jdering@mednet.ucla.edu,UCLA School of Medicine,Translational Oncology Research,"Judy,,Dering",CA,90404,"Agilent Feature Extraced data was imported into Rosetta Resolver version 7.1.1  (Rosetta Inpharmatics LLC, Cambridge, MA). Multiple probes with the same sequence code were combined into a single value using the Rosetta Resolver error-weighted averaging method for combining repeated measures.",41000,,Total RNA extracted using Qiagen RNeasy Kit following manufacturer's protocol.,825 ng each of labeled reference mix (cy3 label) and individual sample (cy5 label) were applied to Whole Human Genome 4X44 microarrays (Agilent G4112F) using the In Situ Hybridization Kit Plus (Agilent) protocol,Cy3,Cy5,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,Jan 07 2015,total RNA,total RNA,Homo sapiens,Slides were read on an Agilent G2505B scanner.  All  experiments were scanned with extended dynamic range enabled.,ovarian tumor 373,Public on Jan 07 2015,Jan 09 2014,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1304nnn/GSM1304268/suppl/GSM1304268_B02_251485056521_S01_GE2-v5_95_Feb07_2_Off_1_3.txt.gz,9606,9606,RNA
GSM1304269,Ov_Tumor_Ref_Mix  vs. 380,106 pooled ovarian samples,ovarian serous tumor sample,GPL6480,Homo sapiens,ovarian,2,,2825 Santa Monica Blvd. Suite 200,Santa Monica,USA,Medicine,jdering@mednet.ucla.edu,UCLA School of Medicine,Translational Oncology Research,"Judy,,Dering",CA,90404,"Agilent Feature Extraced data was imported into Rosetta Resolver version 7.1.1  (Rosetta Inpharmatics LLC, Cambridge, MA). Multiple probes with the same sequence code were combined into a single value using the Rosetta Resolver error-weighted averaging method for combining repeated measures.",41000,,Total RNA extracted using Qiagen RNeasy Kit following manufacturer's protocol.,825 ng each of labeled reference mix (cy3 label) and individual sample (cy5 label) were applied to Whole Human Genome 4X44 microarrays (Agilent G4112F) using the In Situ Hybridization Kit Plus (Agilent) protocol,Cy3,Cy5,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,Jan 07 2015,total RNA,total RNA,Homo sapiens,Slides were read on an Agilent G2505B scanner.  All  experiments were scanned with extended dynamic range enabled.,ovarian tumor 380,Public on Jan 07 2015,Jan 09 2014,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1304nnn/GSM1304269/suppl/GSM1304269_B02_251485056511_S01_GE2-v5_95_Feb07_2_Off_1_3.txt.gz,9606,9606,RNA
GSM1304270,Ov_Tumor_Ref_Mix  vs. 381,106 pooled ovarian samples,ovarian serous tumor sample,GPL6480,Homo sapiens,ovarian,2,,2825 Santa Monica Blvd. Suite 200,Santa Monica,USA,Medicine,jdering@mednet.ucla.edu,UCLA School of Medicine,Translational Oncology Research,"Judy,,Dering",CA,90404,"Agilent Feature Extraced data was imported into Rosetta Resolver version 7.1.1  (Rosetta Inpharmatics LLC, Cambridge, MA). Multiple probes with the same sequence code were combined into a single value using the Rosetta Resolver error-weighted averaging method for combining repeated measures.",41000,,Total RNA extracted using Qiagen RNeasy Kit following manufacturer's protocol.,825 ng each of labeled reference mix (cy3 label) and individual sample (cy5 label) were applied to Whole Human Genome 4X44 microarrays (Agilent G4112F) using the In Situ Hybridization Kit Plus (Agilent) protocol,Cy3,Cy5,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,Jan 07 2015,total RNA,total RNA,Homo sapiens,Slides were read on an Agilent G2505B scanner.  All  experiments were scanned with extended dynamic range enabled.,ovarian tumor 381,Public on Jan 07 2015,Jan 09 2014,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1304nnn/GSM1304270/suppl/GSM1304270_B02_251485056511_S01_GE2-v5_95_Feb07_2_Off_1_1.txt.gz,9606,9606,RNA
GSM1304271,Ov_Tumor_Ref_Mix  vs. 385,106 pooled ovarian samples,ovarian serous tumor sample,GPL6480,Homo sapiens,ovarian,2,,2825 Santa Monica Blvd. Suite 200,Santa Monica,USA,Medicine,jdering@mednet.ucla.edu,UCLA School of Medicine,Translational Oncology Research,"Judy,,Dering",CA,90404,"Agilent Feature Extraced data was imported into Rosetta Resolver version 7.1.1  (Rosetta Inpharmatics LLC, Cambridge, MA). Multiple probes with the same sequence code were combined into a single value using the Rosetta Resolver error-weighted averaging method for combining repeated measures.",41000,,Total RNA extracted using Qiagen RNeasy Kit following manufacturer's protocol.,825 ng each of labeled reference mix (cy3 label) and individual sample (cy5 label) were applied to Whole Human Genome 4X44 microarrays (Agilent G4112F) using the In Situ Hybridization Kit Plus (Agilent) protocol,Cy3,Cy5,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,Jan 07 2015,total RNA,total RNA,Homo sapiens,Slides were read on an Agilent G2505B scanner.  All  experiments were scanned with extended dynamic range enabled.,ovarian tumor 385,Public on Jan 07 2015,Jan 09 2014,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1304nnn/GSM1304271/suppl/GSM1304271_B02_251485056523_S01_GE2-v5_95_Feb07_2_Off_1_2.txt.gz,9606,9606,RNA
GSM1304272,Ov_Tumor_Ref_Mix  vs. 390,106 pooled ovarian samples,ovarian serous tumor sample,GPL6480,Homo sapiens,ovarian,2,,2825 Santa Monica Blvd. Suite 200,Santa Monica,USA,Medicine,jdering@mednet.ucla.edu,UCLA School of Medicine,Translational Oncology Research,"Judy,,Dering",CA,90404,"Agilent Feature Extraced data was imported into Rosetta Resolver version 7.1.1  (Rosetta Inpharmatics LLC, Cambridge, MA). Multiple probes with the same sequence code were combined into a single value using the Rosetta Resolver error-weighted averaging method for combining repeated measures.",41000,,Total RNA extracted using Qiagen RNeasy Kit following manufacturer's protocol.,825 ng each of labeled reference mix (cy3 label) and individual sample (cy5 label) were applied to Whole Human Genome 4X44 microarrays (Agilent G4112F) using the In Situ Hybridization Kit Plus (Agilent) protocol,Cy3,Cy5,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,Jan 07 2015,total RNA,total RNA,Homo sapiens,Slides were read on an Agilent G2505B scanner.  All  experiments were scanned with extended dynamic range enabled.,ovarian tumor 390,Public on Jan 07 2015,Jan 09 2014,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1304nnn/GSM1304272/suppl/GSM1304272_B02_251485056511_S01_GE2-v5_95_Feb07_2_Off_1_4.txt.gz,9606,9606,RNA
GSM1304273,Ov_Tumor_Ref_Mix  vs. 392,106 pooled ovarian samples,ovarian serous tumor sample,GPL6480,Homo sapiens,ovarian,2,,2825 Santa Monica Blvd. Suite 200,Santa Monica,USA,Medicine,jdering@mednet.ucla.edu,UCLA School of Medicine,Translational Oncology Research,"Judy,,Dering",CA,90404,"Agilent Feature Extraced data was imported into Rosetta Resolver version 7.1.1  (Rosetta Inpharmatics LLC, Cambridge, MA). Multiple probes with the same sequence code were combined into a single value using the Rosetta Resolver error-weighted averaging method for combining repeated measures.",41000,,Total RNA extracted using Qiagen RNeasy Kit following manufacturer's protocol.,825 ng each of labeled reference mix (cy3 label) and individual sample (cy5 label) were applied to Whole Human Genome 4X44 microarrays (Agilent G4112F) using the In Situ Hybridization Kit Plus (Agilent) protocol,Cy3,Cy5,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,Jan 07 2015,total RNA,total RNA,Homo sapiens,Slides were read on an Agilent G2505B scanner.  All  experiments were scanned with extended dynamic range enabled.,ovarian tumor 392,Public on Jan 07 2015,Jan 09 2014,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1304nnn/GSM1304273/suppl/GSM1304273_B02_251485056513_S01_GE2-v5_95_Feb07_2_Off_1_2.txt.gz,9606,9606,RNA
